Date,Object,Price,Location,Category,Link
2018-12-04 00:00:00,"Sold  Dec 4, 2018 Pre-Columbian Small Figure of a Pottery Vessel 2 X 1-1/4 inches",22.5,United States,america,https://www.ebay.com/itm/Pre-Columbian-Small-Figure-of-a-Pottery-Vessel-2-X-1-1-4-inches/292834856124?hash=item442e514cbc%3Ag%3AIJgAAOSwUMBb%7EGNb&LH_Auction=1
2018-12-11 00:00:00,"Sold  Dec 11, 2018 Long Celtic Sword Scythian Sword 100% Authentic",300.0,United States,celt,https://www.ebay.com/itm/Long-Celtic-Sword-Scythian-Sword-100-Authentic/273589884228?hash=item3fb33a5544%3Ag%3A-sgAAOSwpwRb9hIL&LH_Auction=1
2018-11-05 00:00:00,"Sold  Nov 5, 2018 LOT of 3 Celtic bronze ""proto money"" rings",1.0,Ukraine,celt,https://www.ebay.com/itm/LOT-of-3-Celtic-bronze-proto-money-rings/382613073618?hash=item5915842ed2%3Ag%3AdJ8AAOSw5qdb2ZV9&LH_Auction=1
2018-11-06 00:00:00,"Sold  Nov 6, 2018 Lot of 8 Ancient Celtic Bronze Proto Coins Ring Money",14.0,Ukraine,celt,https://www.ebay.com/itm/Lot-of-8-Ancient-Celtic-Bronze-Proto-Coins-Ring-Money/183511391995?hash=item2aba219efb%3Ag%3As5UAAOSwc1Zb2HrT&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 Green Rare Old Agate Stone With Wonderful Writing Quran al Ikhlas Qul Protecter",18.99,Thailand,islamic,https://www.ebay.com/itm/Green-Rare-Old-Agate-Stone-With-Wonderful-Writing-Quran-al-Ikhlas-Qul-Protecter/323560579227?hash=item4b55b6a09b%3Ag%3ACb4AAOSwPWtb9Abx&LH_Auction=1
2018-12-02 00:00:00,"Sold  Dec 2, 2018 5 VINTAGE PHOTOS OF YUCATAN MAYAN TEMPLES & GOLD ARTEFACTS by HUGO BREHME MEXICO",32.27,United Kingdom,america,https://www.ebay.com/itm/5-VINTAGE-PHOTOS-OF-YUCATAN-MAYAN-TEMPLES-GOLD-ARTEFACTS-by-HUGO-BREHME-MEXICO/372510578683?hash=item56bb5c57fb%3Ag%3AdKgAAOSw5Qtb9w4y&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 *SC* A NICE PRE COLUMBIAN POTTERY FIGURE OF A FEMALE DEITY, ANCIENT MEXICO!",29.0,United Kingdom,america,https://www.ebay.com/itm/SC-A-NICE-PRE-COLUMBIAN-POTTERY-FIGURE-OF-A-FEMALE-DEITY-ANCIENT-MEXICO/223310260048?hash=item33fe542750%3Ag%3AtBgAAOSwgPBb33D2&LH_Auction=1
2018-11-17 00:00:00,"Sold  Nov 17, 2018 2 Antique Islamic Middle Eastern Solid Silver Vases Decanter and Beaker Glasses",30.0,Spain,islamic,https://www.ebay.com/itm/2-Antique-Islamic-Middle-Eastern-Solid-Silver-Vases-Decanter-and-Beaker-Glasses/223225484228?hash=item33f94693c4%3Ag%3AooEAAOSwP%7Elbr-aB&LH_Auction=1
2018-10-29 00:00:00,"Sold  Oct 29, 2018 Sword of the Viking. The Vikings. Combat Sword.",700.0,Germany,viking,https://www.ebay.com/itm/Sword-of-the-Viking-The-Vikings-Combat-Sword/273515774935?hash=item3faecf83d7%3Ag%3AyJgAAOSwR8pbyfe%7E&LH_Auction=1
2018-10-29 00:00:00,"Sold  Oct 29, 2018 Very Old Antique Dallah Arabic Coffee Pot Islamic Middle East 20.5 cm Signed",25.0,United States,islamic,https://www.ebay.com/itm/Very-Old-Antique-Dallah-Arabic-Coffee-Pot-Islamic-Middle-East-20-5-cm-Signed/142981110807?hash=item214a569c17%3Ag%3A7swAAOSwT-BbyjCv&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 Roman zoomorphic brooch / fibula",21.5,United Kingdom,roman,https://www.ebay.com/itm/Roman-zoomorphic-brooch-fibula/302920978314?hash=item46877f4f8a%3Ag%3Aa4kAAOSwWB5bw4WN&LH_Auction=1
2018-12-01 00:00:00,"Sold  Dec 1, 2018 Turkey Ottoman Empire - rare gilded bronze jade, late 18th, early 19th century R",22.56,Bulgaria,islamic,https://www.ebay.com/itm/Turkey-Ottoman-Empire-rare-gilded-bronze-jade-late-18th-early-19th-century-R/332894924684?hash=item4d82156f8c%3Ag%3A6BIAAOSwYl9a%7EXAc&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 Early Iron Age Astragalos Belt - Hallstatt Culture",95.0,Austria,iron age,https://www.ebay.com/itm/Early-Iron-Age-Astragalos-Belt-Hallstatt-Culture/292872698024?hash=item443092b8a8%3Ag%3A2DAAAOSwew1b6yA9&LH_Auction=1
2018-10-30 00:00:00,"Sold  Oct 30, 2018 LOT of 19pcs. LARGE SILVER OTTOMAN TURKISH TURKEY ISLAMIC COINS RARE 110.3 Grams",209.0,Bulgaria,islamic,https://www.ebay.com/itm/LOT-of-19pcs-LARGE-SILVER-OTTOMAN-TURKISH-TURKEY-ISLAMIC-COINS-RARE-110-3-Grams/183508412004?hash=item2ab9f42664%3Ag%3ARZAAAOSw%7EuJaWgRu&LH_Auction=1
2019-01-04 00:00:00,"Sold  Jan 4, 2019 Roman bird formed brooch",6.06,United Kingdom,roman,https://www.ebay.com/itm/Roman-bird-formed-brooch/292893498224?hash=item4431d01b70%3Ag%3AG5UAAOSwZ-9cJj5j&LH_Auction=1
2018-11-06 00:00:00,"Sold  Nov 6, 2018 Antique Islamic Calligraphic Persian Khorsan Bowl with Queen 22 x 12 cm  # 5T",172.5,Thailand,islamic,https://www.ebay.com/itm/Antique-Islamic-Calligraphic-Persian-Khorsan-Bowl-with-Queen-22-x-12-cm-5T/273538231452?hash=item3fb0262c9c%3Ag%3A2f8AAOSwCK1b209x&LH_Auction=1
2018-12-31 00:00:00,"Sold  Dec 31, 2018 Antique 18thC authentic Original Ottoman Turkish Waistcoat Vest",47.55,Bulgaria,islamic,https://www.ebay.com/itm/Antique-18thC-authentic-Original-Ottoman-Turkish-Waistcoat-Vest/264102227099?hash=item3d7db82c9b%3Ag%3AfGAAAOSwJdBbA1Cs&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 Antique Islamic Bronze Buckle",5.5,,islamic,
2018-12-16 00:00:00,"Sold  Dec 16, 2018 >>> MARS <<< ANCIENT ROMAN SILVER RING WITH IMAGE OF GOD MARS .circa 150 AD",131.0,United Kingdom,roman,https://www.ebay.com/itm/MARS-ANCIENT-ROMAN-SILVER-RING-WITH-IMAGE-OF-GOD-MARS-circa-150-AD/123536069602?hash=item1cc352d3e2%3Ag%3Az7cAAOSw5qJcDZjh&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 INTACT ANCIENT CELTIC SILVER HAIR - DRESS PIN WITH BEAD - 200/100 BC - RARE",13.5,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/INTACT-ANCIENT-CELTIC-SILVER-HAIR-DRESS-PIN-WITH-BEAD-200-100-BC-RARE/132871910149?hash=item1eefc87305%3Ag%3ATYEAAOSwHlRbRmTd&LH_Auction=1
2018-11-26 00:00:00,"Sold  Nov 26, 2018 Roman glass bracelet fragments",10.5,United Kingdom,roman,https://www.ebay.com/itm/Roman-glass-bracelet-fragments/292824072997?hash=item442dacc325%3Ag%3AjnQAAOSwusdb8uya&LH_Auction=1
2018-12-11 00:00:00,"Sold  Dec 11, 2018 Big Old Islamic Coin 1200 Year Old Year 19",1.25,Bulgaria,islamic,https://www.ebay.com/itm/Big-Old-Islamic-Coin-1200-Year-Old-Year-19/223266538457?hash=item33fbb903d9%3Ag%3ALssAAOSwdudbd0Pz&LH_Auction=1
2018-12-06 00:00:00,"Sold  Dec 6, 2018 Green Rare Old Agate Stone With Wonderful Writing Quran Qul al Ikhlas M14",18.99,Thailand,islamic,https://www.ebay.com/itm/Green-Rare-Old-Agate-Stone-With-Wonderful-Writing-Quran-Qul-al-Ikhlas-M14/323577412893?hash=item4b56b77d1d%3Ag%3ACoQAAOSwtvZb9NYg&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 57# Old Antique Islamic Ottoman / Balkan / Persian Dagger Knife",960.0,Germany,islamic,https://www.ebay.com/itm/57-Old-Antique-Islamic-Ottoman-Balkan-Persian-Dagger-Knife/163340065409?hash=item2607d39a81%3Ag%3AOrwAAOSweZpb1S2L&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 CROSS APPLIQUE ROMAN BRONZE",7.5,Bosnia and Herzegovina,roman,https://www.ebay.com/itm/CROSS-APPLIQUE-ROMAN-BRONZE/273508694832?hash=item3fae637b30%3Ag%3AtDUAAOSw1Sdbw5U-&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 PAIR OF ANCIENT CELTIC BRONZE AMULET DECORATION WITH SOLAR SYMBOLS - 100 BC",4.0,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/PAIR-OF-ANCIENT-CELTIC-BRONZE-AMULET-DECORATION-WITH-SOLAR-SYMBOLS-100-BC/132871899390?hash=item1eefc848fe%3Ag%3AIGkAAOSwMBdb4wsl&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 Muslim Rare lapis lazuli With Wonderful Writing Holy Quran Verses Quran Koran",15.99,Thailand,islamic,https://www.ebay.com/itm/Muslim-Rare-lapis-lazuli-With-Wonderful-Writing-Holy-Quran-Verses-Quran-Koran/323560574577?hash=item4b55b68e71%3Ag%3AKToAAOSwRNtb45Km&LH_Auction=1
2018-12-06 00:00:00,"Sold  Dec 6, 2018 Sword of the Viking. The Vikings. Combat Sword.",481.0,Germany,viking,https://www.ebay.com/itm/Sword-of-the-Viking-The-Vikings-Combat-Sword/273580588877?hash=item3fb2ac7f4d%3Ag%3ALswAAOSw2YZbyfyu&LH_Auction=1
2018-12-16 00:00:00,"Sold  Dec 16, 2018 Antique Turquoise Stone old islamic Writing Lovely Ring   # 7i",14.5,Thailand,islamic,https://www.ebay.com/itm/Antique-Turquoise-Stone-old-islamic-Writing-Lovely-Ring-7i/273605849643?hash=item3fb42df22b%3Ag%3AXpIAAOSwMhVcD%7Es5&LH_Auction=1
2019-01-05 00:00:00,"Sold  Jan 5, 2019 Pair Of Old Pre Columbian Pottery Full Body Figures Effigy Mexico Mayan 6"" Tall",48.0,United States,america,https://www.ebay.com/itm/Pair-Of-Old-Pre-Columbian-Pottery-Full-Body-Figures-Effigy-Mexico-Mayan-6-Tall/202551438971?hash=item2f2901ae7b%3Ag%3AbmoAAOSwnh5cJ%7EQg&LH_Auction=1
2018-11-08 00:00:00,"Sold  Nov 8, 2018 VIKING BRONZE BELL  PENDANT / AMULET 800 AD",5.0,Latvia,viking,https://www.ebay.com/itm/VIKING-BRONZE-BELL-PENDANT-AMULET-800-AD/292798881734?hash=item442c2c5fc6%3Ag%3Aw74AAOSwH%7Eta5J9G&LH_Auction=1
2018-10-24 00:00:00,"Sold  Oct 24, 2018 RARE Celtic Ring Money Proto Coin From 800 BC Artifact Valued $300 Ancient",9.95,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/RARE-Celtic-Ring-Money-Proto-Coin-From-800-BC-Artifact-Valued-300-Ancient/273513601068?hash=item3faeae582c%3Ag%3AsAYAAOSwuPZbxmQP&LH_Auction=1
2018-11-23 00:00:00,"Sold  Nov 23, 2018  Yemani Rare Old Agate Stone With Wonderful Writing Holy Quran Verses Kursi Ayat",19.99,Thailand,islamic,https://www.ebay.com/itm/Yemani-Rare-Old-Agate-Stone-With-Wonderful-Writing-Holy-Quran-Verses-Kursi-Ayat/323558028185?hash=item4b558fb399%3Ag%3APoIAAOSwIbtb44%7Ei&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 Roman military enamelled brooch with safety clip",55.0,Slovakia,roman,https://www.ebay.com/itm/Roman-military-enamelled-brooch-with-safety-clip/292797358336?hash=item442c152100%3Ag%3AlcIAAOSw21Rb2gOV&LH_Auction=1
2018-12-08 00:00:00,"Sold  Dec 8, 2018 Antique INDO PERSIAN BATTLE  WAR HELMET ARMOR ~ Khud w/ Chain Mail Armour",448.5,United States,islamic,https://www.ebay.com/itm/Antique-INDO-PERSIAN-BATTLE-WAR-HELMET-ARMOR-Khud-w-Chain-Mail-Armour/113426654787?hash=item1a68c16643%3Ag%3AphsAAOSwISRablRo&LH_Auction=1
2018-10-28 00:00:00,"Sold  Oct 28, 2018 Lantern Old Ottoman With prominent engravings handmade Old and very rare",17.5,Turkey,islamic,https://www.ebay.com/itm/Lantern-Old-Ottoman-With-prominent-engravings-handmade-Old-and-very-rare/142980037516?hash=item214a463b8c%3Ag%3ARPAAAOSw%7EQhbtNel&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 Antique Copper & Brass Arabian Islamic Turkish Dallah Coffee or Tea Pot Bedouin",19.95,United States,islamic,https://www.ebay.com/itm/Antique-Copper-Brass-Arabian-Islamic-Turkish-Dallah-Coffee-or-Tea-Pot-Bedouin/132878587748?hash=item1ef02e5764%3Ag%3APf8AAOSw%7Eatb8tsH&LH_Auction=1
2019-01-09 00:00:00,"Sold  Jan 9, 2019 RIVER OF GOLD  PRECOLUMBIAN TREASURES FROM SITIO CONTE PANAMA  1992 EXHIBITION",13.5,United States,america,https://www.ebay.com/itm/RIVER-OF-GOLD-PRECOLUMBIAN-TREASURES-FROM-SITIO-CONTE-PANAMA-1992-EXHIBITION/123576290819?hash=item1cc5b88e03%3Ag%3AioYAAOSwVcZcLWAL&LH_Auction=1
2018-11-14 00:00:00,"Sold  Nov 14, 2018 ANTIQUE VINTAGE ISLAMIC JEWELRY-OTTOMAN BROOCH HAND SILVER FILIGREE TURKISH",3.25,Algeria,islamic,https://www.ebay.com/itm/ANTIQUE-VINTAGE-ISLAMIC-JEWELRY-OTTOMAN-BROOCH-HAND-SILVER-FILIGREE-TURKISH/163354572373?hash=item2608b0f655%3Ag%3AVAIAAOSwF5hb3v46&LH_Auction=1
2018-12-30 00:00:00,"Sold  Dec 30, 2018  ISLAMIC , HEMATITE STAMP SEAL ENGRAVED OWNER'S NAME ' YUSSEF ALI SHAKOOR '",20.5,United Kingdom,islamic,https://www.ebay.com/itm/ISLAMIC-HEMATITE-STAMP-SEAL-ENGRAVED-OWNERS-NAME-YUSSEF-ALI-SHAKOOR/382684886843?hash=item5919cbf73b%3Ag%3Auz0AAOSwpLdcG%7Egc&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 rare Ancient antique Bronze viking Candlestick artifact beautiful authentic",30.99,Morocco,viking,https://www.ebay.com/itm/rare-Ancient-antique-Bronze-viking-Candlestick-artifact-beautiful-authentic/153292036249?hash=item23b0ead899%3Ag%3A1QEAAOSwnHda7kPu&LH_Auction=1
2019-01-04 00:00:00,"Sold  Jan 4, 2019 Roman openwork brooch",15.5,Slovakia,roman,https://www.ebay.com/itm/Roman-openwork-brooch/303011131202?hash=item468cdeef42%3Ag%3AKXQAAOSwH1pcJjzx&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 45# Old Antique Ancient Roman, Yemen multi-colored Glass Bracelet",16.06,Germany,islamic,https://www.ebay.com/itm/45-Old-Antique-Ancient-Roman-Yemen-multi-colored-Glass-Bracelet/163410039683?hash=item260bff5383%3Ag%3A5HIAAOSwnWpcA8d9&LH_Auction=1
2018-11-29 00:00:00,"Sold  Nov 29, 2018 4 Ancient Celtic Glass Beads Celts VERY RARE!  TOP !!",17.61,Germany,celt,https://www.ebay.com/itm/4-Ancient-Celtic-Glass-Beads-Celts-VERY-RARE-TOP/143026288348?hash=item214d07f6dc%3Ag%3AIMsAAOSw5qdb-X61&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 **  CROSS  ** ANCIENT CELTIC SILVER PENDANT!!!",192.5,United Kingdom,celt,https://www.ebay.com/itm/CROSS-ANCIENT-CELTIC-SILVER-PENDANT/123426108767?hash=item1cbcc4f55f%3Ag%3AF9gAAOSw%7E4hbw4ar&LH_Auction=1
2018-11-06 00:00:00,"Sold  Nov 6, 2018 1 Ancient Celtic Glass Bead Celts VERY RARE!  TOP !!",4.58,Germany,celt,https://www.ebay.com/itm/1-Ancient-Celtic-Glass-Bead-Celts-VERY-RARE-TOP/153241962869?hash=item23adeec975%3Ag%3A0mEAAOSwXItb2wAW&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 Roman iron key",2.25,United Kingdom,roman,https://www.ebay.com/itm/Roman-iron-key/292904923773?hash=item44327e727d%3Ag%3AwnYAAOSwikBcMQ04&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 Roman enamelled zoomorphic brooch / fibula",13.5,United Kingdom,roman,https://www.ebay.com/itm/Roman-enamelled-zoomorphic-brooch-fibula/292771657400?hash=item442a8cf6b8%3Ag%3AfccAAOSwiiVbw30e&LH_Auction=1
2018-11-06 00:00:00,"Sold  Nov 6, 2018 1 Ancient Celtic Clay Bead Celts VERY RARE!  TOP !!",2.29,Germany,celt,https://www.ebay.com/itm/1-Ancient-Celtic-Clay-Bead-Celts-VERY-RARE-TOP/142997426992?hash=item214b4f9330%3Ag%3Afk4AAOSw5Epb2wDU&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 ANTIQUE SILVER OTTOMAN ISLAMIC SPOON  35 grams",29.0,Albania,islamic,https://www.ebay.com/itm/ANTIQUE-SILVER-OTTOMAN-ISLAMIC-SPOON-35-grams/163440134814?hash=item260dca8a9e%3Ag%3A6boAAOSwNexb0DOy&LH_Auction=1
2018-11-05 00:00:00,"Sold  Nov 5, 2018 SILVER ANTIQUE HOLY ISLAMIC INSCRIPTION HEMATITE OLD RING    # 5S",36.0,Thailand,islamic,https://www.ebay.com/itm/SILVER-ANTIQUE-HOLY-ISLAMIC-INSCRIPTION-HEMATITE-OLD-RING-5S/283238041984?hash=item41f24d8980%3Ag%3AF5EAAOSwGUpb2fhH&LH_Auction=1
2018-12-14 00:00:00,"Sold  Dec 14, 2018 Napoleonic Hussar French / Ottoman Sabre Cavalry Sword",305.0,Switzerland,islamic,https://www.ebay.com/itm/Napoleonic-Hussar-French-Ottoman-Sabre-Cavalry-Sword/163414000735?hash=item260c3bc45f%3Ag%3A6h8AAOSwxO9cBlRr&LH_Auction=1
2018-12-08 00:00:00,"Sold  Dec 8, 2018 Gold gilded old ring with beautiful Islamic writing black agate stone",19.99,,islamic,
2018-11-07 00:00:00,"Sold  Nov 7, 2018 24# Old Antique Islamic Ottoman Turkish Silver Coin Pill Box Stamped 900",113.5,Germany,islamic,https://www.ebay.com/itm/24-Old-Antique-Islamic-Ottoman-Turkish-Silver-Coin-Pill-Box-Stamped-900/163339824170?hash=item2607cfec2a%3Ag%3A0fcAAOSwtBZb1PZ%7E&LH_Auction=1
2018-12-10 00:00:00,"Sold  Dec 10, 2018 Lantern Ottoman with inscriptions and writings Of bronze Old and rare",39.0,Turkey,islamic,https://www.ebay.com/itm/Lantern-Ottoman-with-inscriptions-and-writings-Of-bronze-Old-and-rare/143040977681?hash=item214de81b11%3Ag%3AFgkAAOSwXTVcCAqU&LH_Auction=1
2018-12-14 00:00:00,"Sold  Dec 14, 2018 Great Ancient Celts Axe",14.99,China,celt,https://www.ebay.com/itm/Great-Ancient-Celts-Axe/264078522082?hash=item3d7c4e76e2%3Ag%3AcGoAAOSwAfVb5TxE&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018  FERTILITI APPLIQUE ROMAN BRONZE",0.99,Bosnia and Herzegovina,roman,https://www.ebay.com/itm/FERTILITI-APPLIQUE-ROMAN-BRONZE/273555491587?hash=item3fb12d8b03%3Ag%3AwSoAAOSwSDxbnWtR&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 ** TRISKELION - three horse heads  ** ancient SILVER CELTIC ring !!!",46.0,,celt,
2018-11-07 00:00:00,"Sold  Nov 7, 2018 Roman silver cosmetical / medical tool",34.33,Norway,roman,https://www.ebay.com/itm/Roman-silver-cosmetical-medical-tool/302941320640?hash=item4688b5b5c0%3Ag%3AaSwAAOSwzTFb2gz0&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 Fertility ** Lunar / Phallic ** ROMAN BRONZE PENDANT * ARTIFACT",10.5,Serbia,roman,https://www.ebay.com/itm/Fertility-Lunar-Phallic-ROMAN-BRONZE-PENDANT-ARTIFACT/153269528819?hash=item23af9368f3%3Ag%3AgnwAAOSwRxJb9FNP&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 Old khanjar morocco Unique souvenir fine arabic copper islamic dagger box framed",0.99,Israel,islamic,https://www.ebay.com/itm/Old-khanjar-morocco-Unique-souvenir-fine-arabic-copper-islamic-dagger-box-framed/264120368321?hash=item3d7eccfcc1%3Ag%3AY10AAOSwyYRcJn15&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 Celtic Bronze decoration in form heart.Mector detector find",5.0,United States,celt,https://www.ebay.com/itm/Celtic-Bronze-decoration-in-form-heart-Mector-detector-find/352525585557?hash=item5214298c95%3Ag%3AFK4AAOSwihVb-WbI&LH_Auction=1
2019-01-04 00:00:00,"Sold  Jan 4, 2019 Roman iron scale- libra",10.0,Slovakia,roman,https://www.ebay.com/itm/Roman-iron-scale-libra/303011065025?hash=item468cddecc1%3Ag%3AL90AAOSwCNlcJh5I&LH_Auction=1
2018-12-01 00:00:00,"Sold  Dec 1, 2018 English Arabic Calendar Astrolabe Arabic Globe Navigation Astrological Calendar",11.5,India,islamic,https://www.ebay.com/itm/English-Arabic-Calendar-Astrolabe-Arabic-Globe-Navigation-Astrological-Calendar/302970813104?hash=item468a77bab0%3Ag%3AQAwAAOSwMdZblglb&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 Roman enamelled bird formed brooch",51.4,United Kingdom,roman,https://www.ebay.com/itm/Roman-enamelled-bird-formed-brooch/302941312516?hash=item4688b59604%3Ag%3AREMAAOSwzIZb2grv&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 54# Old Rare Antique Islamic Omani Saudi Silver Niello Dagger jambiya Khanjar",190.5,Germany,islamic,https://www.ebay.com/itm/54-Old-Rare-Antique-Islamic-Omani-Saudi-Silver-Niello-Dagger-jambiya-Khanjar/163340056417?hash=item2607d37761%3Ag%3A1dgAAOSwVYRb1SqD&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 UNIQUE CELTIC ** Wheel Money ** ANCIENT 400 BC Proto Coin ** RARE !!",3.25,Serbia,celt,https://www.ebay.com/itm/UNIQUE-CELTIC-Wheel-Money-ANCIENT-400-BC-Proto-Coin-RARE/163315361963?hash=item26065aa8ab%3Ag%3AxPwAAOSwFYJbw6eP&LH_Auction=1
2018-11-14 00:00:00,"Sold  Nov 14, 2018 Old Antique Vintage Turquoise Bead Silver? Islamic Middle Eastern Charm Pendant",9.5,United States,islamic,https://www.ebay.com/itm/Old-Antique-Vintage-Turquoise-Bead-Silver-Islamic-Middle-Eastern-Charm-Pendant/273549425918?hash=item3fb0d0fcfe%3Ag%3AMjgAAOSwtcRb4w7I&LH_Auction=1
2018-12-10 00:00:00,"Sold  Dec 10, 2018 Rare Medieval Era Pendant Amulet Talisman Copper Middle East Islamic Allah",26.66,United States,islamic,https://www.ebay.com/itm/Rare-Medieval-Era-Pendant-Amulet-Talisman-Copper-Middle-East-Islamic-Allah/273596782316?hash=item3fb3a396ec%3Ag%3AEaEAAOSwMKxcAxjj&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 ANCIENT CELTIC DRUIDS BRONZE PENDANT FOR AROMATIC OILS - 300/200 BC - WEARABLE",6.5,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/ANCIENT-CELTIC-DRUIDS-BRONZE-PENDANT-FOR-AROMATIC-OILS-300-200-BC-WEARABLE/132872279194?hash=item1eefce149a%3Ag%3A5KIAAOSwE%7EZcAG-i&LH_Auction=1
2018-12-02 00:00:00,"Sold  Dec 2, 2018 18TH C. OTTOMAN BRONZE TOBACCO SMOKING PIPE",8.71,Austria,islamic,https://www.ebay.com/itm/18TH-C-OTTOMAN-BRONZE-TOBACCO-SMOKING-PIPE/202514984999?hash=item2f26d57027%3Ag%3AGAcAAOSwq2xb-wMm&LH_Auction=1
2018-10-23 00:00:00,"Sold  Oct 23, 2018 Beautiful design and rare (hard to find) solid Brass Islamic tea set ..",20.0,United States,islamic,https://www.ebay.com/itm/Beautiful-design-and-rare-hard-to-find-solid-Brass-Islamic-tea-set/163330248626?hash=item26073dcfb2%3Ag%3Ak1oAAOSwdPBbswJy&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 Muslim Rare Old Agate Stone With Wonderful Writing Holy Quran Verses Quran Koran",18.99,Thailand,islamic,https://www.ebay.com/itm/Muslim-Rare-Old-Agate-Stone-With-Wonderful-Writing-Holy-Quran-Verses-Quran-Koran/323560574423?hash=item4b55b68dd7%3Ag%3AXnUAAOSwGYhb45EQ&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 Roman enamelled zoomorphic brooch",37.88,United Kingdom,roman,https://www.ebay.com/itm/Roman-enamelled-zoomorphic-brooch/292845302764?hash=item442ef0b3ec%3Ag%3AIJgAAOSwnKFcBC6S&LH_Auction=1
2018-10-29 00:00:00,"Sold  Oct 29, 2018 Big Sword of the Viking. The Vikings. Combat Sword.",690.0,Germany,viking,https://www.ebay.com/itm/Big-Sword-of-the-Viking-The-Vikings-Combat-Sword/273515758241?hash=item3faecf42a1%3Ag%3ACHAAAOSwn6JbyfQA&LH_Auction=1
2018-11-04 00:00:00,"Sold  Nov 4, 2018 Islamic Afghan Intaglio  Horse Old  Carnelian Agate Stone  Write Ring 9 US",6.99,Thailand,islamic,https://www.ebay.com/itm/Islamic-Afghan-Intaglio-Horse-Old-Carnelian-Agate-Stone-Write-Ring-9-US/273531094868?hash=item3fafb94754%3Ag%3AK9gAAOSwfHFbfVzn&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 ISLAMIC, SELJUQ, 11/12th century , SILVER NONAGON SHAPE RING, ENGRAVED HORSE",87.49,United Arab Emirates,islamic,https://www.ebay.com/itm/ISLAMIC-SELJUQ-11-12th-century-SILVER-NONAGON-SHAPE-RING-ENGRAVED-HORSE/303017987419?hash=item468d478d5b%3Ag%3A2gkAAOSwqkRcLo9W&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 Lot of 3 roman rings",13.1,Slovakia,roman,https://www.ebay.com/itm/Lot-of-3-roman-rings/302921025305?hash=item4687800719%3Ag%3AGNUAAOSwOkxbw5C1&LH_Auction=1
2018-10-26 00:00:00,"Sold  Oct 26, 2018 Old Beautiful Islamic Unique Writing Lapis lazuli Stone Ring    # 5k",17.5,Thailand,islamic,https://www.ebay.com/itm/Old-Beautiful-Islamic-Unique-Writing-Lapis-lazuli-Stone-Ring-5k/273519430362?hash=item3faf074ada%3Ag%3AYL8AAOSwszVbzQtR&LH_Auction=1
2018-12-16 00:00:00,"Sold  Dec 16, 2018 CELTIC BRONZE  SOCK APPLICATION",0.99,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/CELTIC-BRONZE-SOCK-APPLICATION/323590598198?hash=item4b5780ae36%3Ag%3AIowAAOSwkHxb6p1n&LH_Auction=1
2018-12-27 00:00:00,"Sold  Dec 27, 2018 Jade stone Old Islamic Holy Writing Verses Beautiful Pendant  # 7S",69.0,Thailand,islamic,https://www.ebay.com/itm/Jade-stone-Old-Islamic-Holy-Writing-Verses-Beautiful-Pendant-7S/283313484268?hash=item41f6ccb1ec%3Ag%3AExMAAOSwI9FcHn-S&LH_Auction=1
