Object,Price,Location,Seller,Link
"Aug 18, 2019 4307	Ancient Celtic early silver axe",$12.93,"London, United Kingdom",petronius_2008,https://www.ebay.com/itm/4307-Ancient-Celtic-early-silver-axe/173990042625?hash=item28829d5c01%3Ag%3AorgAAOSwEMddS7Hw&LH_Auction=1
"Aug 18, 2019 Roman  Celtic ancient collection buckles 1-5 century AD",$18.50,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-collection-buckles-1-5-century-AD/163817252590?hash=item262444e6ee%3Ag%3AKsIAAOSwv8ZdUwVn&LH_Auction=1
"Aug 18, 2019 1 Ancient Celtic Glass Bead, Celts VERY RARE!  TOP !!",$34.00,"Bavaria, Germany",caracalla10,https://www.ebay.com/itm/1-Ancient-Celtic-Glass-Bead-Celts-VERY-RARE-TOP/153602288826?hash=item23c368ecba%3Ag%3Amo8AAOSwUY9dUrup&LH_Auction=1
"Aug 17, 2019 ANCIENT CELTIC SPIRAL LA TENE HALSTATT FIGHTERS BRACELET CIRCA 500BCE",$29.50,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-CELTIC-SPIRAL-LA-TENE-HALSTATT-FIGHTERS-BRACELET-CIRCA-500BCE/153591530211?hash=item23c2c4c2e3%3Ag%3A3SEAAOSwgSJdR%7EJa&LH_Auction=1
"Aug 17, 2019 BRITISH FOUND ANCIENT CELTIC BRONZE SPIRAL BRACELET CIRCA 100BCE",$36.89,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BRITISH-FOUND-ANCIENT-CELTIC-BRONZE-SPIRAL-BRACELET-CIRCA-100BCE/153591531580?hash=item23c2c4c83c%3Ag%3AG9gAAOSwWXFdR%7EKZ&LH_Auction=1
"Aug 17, 2019 EXTREMELY RARE LONG CELTIC IRON FOLDING KNIFE, TOP CONDITION+++",$59.99,"..................., Norway",aurelius1962,https://www.ebay.com/itm/EXTREMELY-RARE-LONG-CELTIC-IRON-FOLDING-KNIFE-TOP-CONDITION/323886197416?hash=item4b691f2aa8%3Ag%3APKsAAOSwIztcq7%7EO&LH_Auction=1
"Aug 17, 2019 BEAUTIFUL ANCIENT CELTIC SILVER BRACELET CIRCA 100BC-100AD",$20.90,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-CELTIC-SILVER-BRACELET-CIRCA-100BC-100AD/153591531178?hash=item23c2c4c6aa%3Ag%3AlDEAAOSwX6VdR%7EJ0&LH_Auction=1
"Aug 17, 2019 sword roman, sword celtic","$1,028.00","Jastków, Poland",zoriananti-0,https://www.ebay.com/itm/sword-roman-sword-celtic/113846733165?hash=item1a81cb496d%3Ag%3AF9QAAOSwtd5dJisv&LH_Auction=1
"Aug 17, 2019 Ancient Celtic Proto Money Bronze Ring ""Coin"" Circa 400 BC Very Rare",$0.99,"EU, France",martichworldcoins7,https://www.ebay.com/itm/Ancient-Celtic-Proto-Money-Bronze-Ring-Coin-Circa-400-BC-Very-Rare/223619097402?hash=item3410bca33a%3Ag%3AuNUAAOSwnAddTxCA&LH_Auction=1
"Aug 17, 2019 ANCIENT CELTIC FOSSIL ENGRAVED BRONZE RING",$2.99,"Tem, Romania",zeus-olimp1961,https://www.ebay.com/itm/ANCIENT-CELTIC-FOSSIL-ENGRAVED-BRONZE-RING/401843499206?hash=item5d8fbd30c6%3Ag%3AFiEAAOSwTBtdFnSF&LH_Auction=1
"Aug 17, 2019 CELTIC BRONZE PHALIC PENDANT",$0.99,"Tem, Romania",zeus-olimp1961,https://www.ebay.com/itm/CELTIC-BRONZE-PHALIC-PENDANT/401843498408?hash=item5d8fbd2da8%3Ag%3ArBAAAOSwRsRdTwha&LH_Auction=1
"Aug 17, 2019 ANCIENT CELTIC BRONZE  RING WITH 2 EVIL EYE MOTIFS",$2.24,"Tem, Romania",zeus-olimp1961,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-RING-WITH-2-EVIL-EYE-MOTIFS/401843492843?hash=item5d8fbd17eb%3Ag%3AfCIAAOSwbKZdF1zR&LH_Auction=1
"Aug 17, 2019 Rare Iron Age / Celtic bronze Triskele spiral pendant metal detecting detector",$38.12,"Pontefract, West Yorkshire, United Kingdom",craig20050,https://www.ebay.com/itm/Rare-Iron-Age-Celtic-bronze-Triskele-spiral-pendant-metal-detecting-detector/392352376835?hash=item5b5a062803%3Ag%3AYBUAAOSw-A1dNtdY&LH_Auction=1
"Aug 17, 2019 Rare Ancient Celtic Sun Amulet",$78.00,"London, United Kingdom",virus_1984,https://www.ebay.com/itm/Rare-Ancient-Celtic-Sun-Amulet/264427923604?hash=item3d9121e894%3Ag%3ASvQAAOSwdGFYvxxw&LH_Auction=1
"Aug 16, 2019 Bronze Mace  Bead / Amulet / Pendant / Scythian Celtic 1100-600BC.",$30.00,"Moscow, Russian Federation",antique-museum,https://www.ebay.com/itm/Bronze-Mace-Bead-Amulet-Pendant-Scythian-Celtic-1100-600BC/223623500487?hash=item3410ffd2c7%3Ag%3AngYAAOSwKVtcwHHN&LH_Auction=1
"Aug 16, 2019 Bronze Acinaces Dagger / Amulet / Pendant / Coin / Sword / Scythian  1100-600BC.",$55.00,"Moscow, Russian Federation",antique-museum,https://www.ebay.com/itm/Bronze-Acinaces-Dagger-Amulet-Pendant-Coin-Sword-Scythian-1100-600BC/223623500409?hash=item3410ffd279%3Ag%3AeywAAOSw-K1cwKlp&LH_Auction=1
"Aug 16, 2019 BYZANTINE LEAD BROCH PEDANT WITH GREEN AND WHITE BEADS",$4.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/BYZANTINE-LEAD-BROCH-PEDANT-WITH-GREEN-AND-WHITE-BEADS/273961770209?hash=item3fc964dce1%3Ag%3ALNwAAOSwleRcRN-3&LH_Auction=1
"Aug 16, 2019 Barbed Form Ancient Celtic Bronze Proto Money 700 - 500 B. C.  Rare",$32.00,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/Barbed-Form-Ancient-Celtic-Bronze-Proto-Money-700-500-B-C-Rare/273961768653?hash=item3fc964d6cd%3Ag%3ArKIAAOSwyVRdTZrg&LH_Auction=1
"Aug 16, 2019 Ancient CELTIC EVIL EYE BLUE BEAD",$19.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/Ancient-CELTIC-EVIL-EYE-BLUE-BEAD/273961766134?hash=item3fc964ccf6%3Ag%3A%7E-MAAOSwUGxdTZ3d&LH_Auction=1
"Aug 16, 2019 NICE CELTIC BRONZE ANKER PENDANT",$4.75,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/NICE-CELTIC-BRONZE-ANKER-PENDANT/273961763501?hash=item3fc964c2ad%3Ag%3ANuQAAOSwmrVdF5ma&LH_Auction=1
"Aug 16, 2019  CELTIC BRONZE WEDDING BAND",$2.25,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/CELTIC-BRONZE-WEDDING-BAND/273961755118?hash=item3fc964a1ee%3Ag%3AaasAAOSwbfRcth7a&LH_Auction=1
"Aug 16, 2019 TWO HEADED SNAKE CELTIC DAGGER HOLDER",$9.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/TWO-HEADED-SNAKE-CELTIC-DAGGER-HOLDER/273961751653?hash=item3fc9649465%3Ag%3APP0AAOSw3kBdIQl5&LH_Auction=1
"Aug 16, 2019 Ancient Celtic Proto Money Bronze Ring ""Coin"" Circa 400 BC Very Rare",$0.99,"EU, France",martichworldcoins7,https://www.ebay.com/itm/Ancient-Celtic-Proto-Money-Bronze-Ring-Coin-Circa-400-BC-Very-Rare/223617526796?hash=item3410a4ac0c%3Ag%3AARwAAOSwLhFdTTb1&LH_Auction=1
"Aug 15, 2019 ** AMAZING ** Authentic Small Ancient 7th-3rd century B.C.Celtic warrior knife",$4.25,"Pireas, default, Greece",olympiacoins,https://www.ebay.com/itm/AMAZING-Authentic-Small-Ancient-7th-3rd-century-B-C-Celtic-warrior-knife/113847936463?hash=item1a81dda5cf%3Ag%3AvTEAAOSwHHJdTLAt&LH_Auction=1
"Aug 15, 2019 ** AMAZING ** Authentic Ancient 7th-3rd century B.C.Celtic warrior Bronze Torque",$32.65,"Pireas, default, Greece",olympiacoins,https://www.ebay.com/itm/AMAZING-Authentic-Ancient-7th-3rd-century-B-C-Celtic-warrior-Bronze-Torque/113847935699?hash=item1a81dda2d3%3Ag%3AE7kAAOSwnWldTK87&LH_Auction=1
"Aug 15, 2019 500-200 BC Ancient Celtic Ring Money Proto-Coin Authentic Artifact Currency Old",$11.95,"Auburn, Alabama, United States",worleyenterprisesinternationalllc,https://www.ebay.com/itm/500-200-BC-Ancient-Celtic-Ring-Money-Proto-Coin-Authentic-Artifact-Currency-Old/273960543065?hash=item3fc9522359%3Ag%3AIAsAAOSwaKZdS3Lz&LH_Auction=1
"Aug 15, 2019 Possible Example of Ancient Celtic Bronze Ring Money 27 mm diameter [Uncleaned]",$4.86,"Ivybridge, Devon, United Kingdom",silkroadbazaar_17,https://www.ebay.com/itm/Possible-Example-of-Ancient-Celtic-Bronze-Ring-Money-27-mm-diameter-Uncleaned/273956591141?hash=item3fc915d625%3Ag%3ABQEAAOSwPn1dSFEn&LH_Auction=1
"Aug 14, 2019 Alan saber/sword. 11-13th century.The handle is encrusted or processed with silv",$623.00,"Bad Schwalbach, Germany",krot64,https://www.ebay.com/itm/Alan-saber-sword-11-13th-century-The-handle-is-encrusted-or-processed-with-silv/273958888476?hash=item3fc938e41c%3Ag%3ADOcAAOSw-q9dStSZ&LH_Auction=1
"Aug 14, 2019 Byzantine roman iron helmet. Segment / frame helmet (Spangenhelm).","$1,726.99","Bad Schwalbach, Germany",krot64,https://www.ebay.com/itm/Byzantine-roman-iron-helmet-Segment-frame-helmet-Spangenhelm/273958794020?hash=item3fc9377324%3Ag%3A9u8AAOSwAF5dSruF&LH_Auction=1
"Aug 14, 2019 CELTIC ANCIENT ARTIFACT BRONZE PENDANT AMULET TRISKELION SYMBOL",$92.22,"West Sussex, United Kingdom",gosh_diamond,https://www.ebay.com/itm/CELTIC-ANCIENT-ARTIFACT-BRONZE-PENDANT-AMULET-TRISKELION-SYMBOL/173991904360?hash=item2882b9c468%3Ag%3ADgcAAOSwKvZdTcZc&LH_Auction=1
"Aug 14, 2019 ANCIENT CELTIC BRONZE PROTO RING MONEY CIRCA 500 BC VERY RARE AND SCARCE",$0.99,"EU, France",shtil42-4,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-PROTO-RING-MONEY-CIRCA-500-BC-VERY-RARE-AND-SCARCE/303247152233?hash=item469af05469%3Ag%3AAmQAAOSwIPZdSxRp&LH_Auction=1
"Aug 14, 2019 Romano Celtic Boar Pendant",$24.59,"Bishop's Stortford, United Kingdom",del550,https://www.ebay.com/itm/Romano-Celtic-Boar-Pendant/153594409926?hash=item23c2f0b3c6%3Ag%3A9eoAAOSwU6RdSpkb&LH_Auction=1
"Aug 13, 2019 CELTIC BONE CROSS WITH CENTRAL STONE 55 mm",$12.49,"Zenica, Bosnia and Herzegovina",alexancient9,https://www.ebay.com/itm/CELTIC-BONE-CROSS-WITH-CENTRAL-STONE-55-mm/323877978932?hash=item4b68a1c334%3Ag%3AG6QAAOSwWMRdSaM4&LH_Auction=1
"Aug 13, 2019 BRITISH FOUND CIRCA 100BC-100AD ANCIENT CELTIC BRONZE BOAR AMULET",$47.94,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BRITISH-FOUND-CIRCA-100BC-100AD-ANCIENT-CELTIC-BRONZE-BOAR-AMULET/153593232747?hash=item23c2debd6b%3Ag%3AUSMAAOSwgs5dSaxG&LH_Auction=1
"Aug 13, 2019 BRITISH FOUND CIRCA 100BC-100AD ANCIENT CELTIC BRONZE HORSE FIGURINE",$47.95,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BRITISH-FOUND-CIRCA-100BC-100AD-ANCIENT-CELTIC-BRONZE-HORSE-FIGURINE/153593230947?hash=item23c2deb663%3Ag%3AOpsAAOSwuLpdSavw&LH_Auction=1
"Aug 13, 2019 CIRCA 100BC-100AD ANCIENT CELTIC TWISTED LA TENE HALSTATT BRACELET",$29.51,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/CIRCA-100BC-100AD-ANCIENT-CELTIC-TWISTED-LA-TENE-HALSTATT-BRACELET/153593201061?hash=item23c2de41a5%3Ag%3AG-YAAOSwUDldSaQE&LH_Auction=1
"Aug 13, 2019 LOT OF 2 ANCIENT BRONZE CELTIC PRE COIN AGE PROTO MONEY - exchange before coins",$11.99,"Graz, Austria",memory93_antiques,https://www.ebay.com/itm/LOT-OF-2-ANCIENT-BRONZE-CELTIC-PRE-COIN-AGE-PROTO-MONEY-exchange-before-coins/223614122473?hash=item341070b9e9%3Ag%3ARDUAAOSwZbNdTEaK&LH_Auction=1
"Aug 13, 2019 ANCIENT CELTIC SILVER RING IN THE FORM OF A COILED SNAKE CIRCA 100AD",$43.03,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-CELTIC-SILVER-RING-IN-THE-FORM-OF-A-COILED-SNAKE-CIRCA-100AD/153593234368?hash=item23c2dec3c0%3Ag%3AkSEAAOSwwCJdSazi&LH_Auction=1
"Aug 13, 2019 EXCHANGE BEFORE COINS - RARE LOT OF 8 CELTIC BRONZE PROTO-MONEY RINGS -13",$10.49,"Graz, Austria",memory93_antiques,https://www.ebay.com/itm/EXCHANGE-BEFORE-COINS-RARE-LOT-OF-8-CELTIC-BRONZE-PROTO-MONEY-RINGS-13/323878074870?hash=item4b68a339f6%3Ag%3ApZYAAOSwjn1dK00G&LH_Auction=1
"Aug 12, 2019 INTACT CELTIC IRON MILITARY NIFE CIRCA 100 BC - AD",$11.68,"CYPRUS, Cyprus",ancientground,https://www.ebay.com/itm/INTACT-CELTIC-IRON-MILITARY-NIFE-CIRCA-100-BC-AD/202750450623?hash=item2f34de5bbf%3Ag%3AkYQAAOSwi7BdSIvA&LH_Auction=1
"Aug 12, 2019 Celtic Ring Money Celt Ancient Coin bronze original antique nice patina europe",$5.95,"LUTSK, VOLYN REGION, Ukraine",trenchartstudio,https://www.ebay.com/itm/Celtic-Ring-Money-Celt-Ancient-Coin-bronze-original-antique-nice-patina-europe/173984996932?hash=item2882505e44%3Ag%3A1b8AAOSwtkVc%7Emck&LH_Auction=1
"Aug 12, 2019 CELTIC RINGS INCLUDING RING MONEY  METAL DETECTING FIND [33]",$13.61,"DURHAM, Durham, United Kingdom",durhamdigger22,https://www.ebay.com/itm/CELTIC-RINGS-INCLUDING-RING-MONEY-METAL-DETECTING-FIND-33/113844496781?hash=item1a81a9298d%3Ag%3AuzkAAOSwctddSJcj&LH_Auction=1
"Aug 12, 2019 Collection of ancient arrows.Neolithic & Bronze age Ancient weapon 100% original",$150.00,"Moscow, Russian Federation",foto-word,https://www.ebay.com/itm/Collection-of-ancient-arrows-Neolithic-Bronze-age-Ancient-weapon-100-original/323874919553?hash=item4b68731481%3Ag%3A68wAAOSwrTFdRJfK&LH_Auction=1
"Aug 12, 2019 CELTIC HEAD WITH NECK TORC   AS FOUND METAL DETECTING [45]",$22.13,"DURHAM, Durham, United Kingdom",durhamdigger22,https://www.ebay.com/itm/CELTIC-HEAD-WITH-NECK-TORC-AS-FOUND-METAL-DETECTING-45/113844409373?hash=item1a81a7d41d%3Ag%3AsDQAAOSwWnpdSIMe&LH_Auction=1
"Aug 12, 2019 3 Ancient Celtic Glass Beads, Celts VERY RARE!  TOP !!",$10.27,"Bavaria, Germany",caracalla10,https://www.ebay.com/itm/3-Ancient-Celtic-Glass-Beads-Celts-VERY-RARE-TOP/153594536445?hash=item23c2f2a1fd%3Ag%3A-VQAAOSw8VxdNd4r&LH_Auction=1
"Aug 12, 2019 Ancient Roman or Celtic Fibula or Brooch, 2. Century",$48.00,"London, United Kingdom",virus_1984,https://www.ebay.com/itm/Ancient-Roman-or-Celtic-Fibula-or-Brooch-2-Century/264428053817?hash=item3d9123e539%3Ag%3AxjkAAOSwsW9YwHaY&LH_Auction=1
"Aug 11, 2019 CELTIC BRONZE ZOOMORPHIC HORSE ARTIFACT",$38.00,"Granada Hills, California, United States",ancient_treasures,https://www.ebay.com/itm/CELTIC-BRONZE-ZOOMORPHIC-HORSE-ARTIFACT/193031387107?hash=item2cf19137e3%3Ag%3A-y0AAOSwlCFdR5HV&LH_Auction=1
"Aug 11, 2019 CELTIC BRONZE FIGURE, HORSE RIDER",$9.50,"Granada Hills, California, United States",ancient_treasures,https://www.ebay.com/itm/CELTIC-BRONZE-FIGURE-HORSE-RIDER/193031386107?hash=item2cf19133fb%3Ag%3ApTcAAOSwt%7EFdR5HA&LH_Auction=1
"Aug 11, 2019 SCARCE CIRCA 500 -300 BC CELTIC IRON TRIPLE BLADE LONG SHOT ARROWHEAD",$7.99,"CYPRUS, Cyprus",ancientground,https://www.ebay.com/itm/SCARCE-CIRCA-500-300-BC-CELTIC-IRON-TRIPLE-BLADE-LONG-SHOT-ARROWHEAD/202749743369?hash=item2f34d39109%3Ag%3AMW8AAOSwPHJdR0ly&LH_Auction=1
"Aug 11, 2019 BRITISH FOUND CIRCA 100BC-100AD ANCIENT ROMANO-CELTIC BRONZE HORSE BROOCH",$24.59,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BRITISH-FOUND-CIRCA-100BC-100AD-ANCIENT-ROMANO-CELTIC-BRONZE-HORSE-BROOCH/153588337567?hash=item23c2940b9f%3Ag%3A%7E-wAAOSwfWldRBXt&LH_Auction=1
"Aug 11, 2019 RARE CELTIC SILVER FIBULA BROOCH CIRCA 100 BC - INTACT",$14.14,"CYPRUS, Cyprus",ancientground,https://www.ebay.com/itm/RARE-CELTIC-SILVER-FIBULA-BROOCH-CIRCA-100-BC-INTACT/202749707106?hash=item2f34d30362%3Ag%3AcfAAAOSwT8ZdRz5p&LH_Auction=1
"Aug 11, 2019 RARE ANCIENT CELTIC LA TENE HALSTATT TWISTED BRACELET WITH SPIRAL TERMINALS",$23.36,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/RARE-ANCIENT-CELTIC-LA-TENE-HALSTATT-TWISTED-BRACELET-WITH-SPIRAL-TERMINALS/153588332711?hash=item23c293f8a7%3Ag%3Al3kAAOSw2QZdRBPX&LH_Auction=1
"Aug 11, 2019 SCARCE CIRCA 100BC-100AD BRITISH FOUND ANCIENT CELTIC BRONZE DEER STATUE",$100.82,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SCARCE-CIRCA-100BC-100AD-BRITISH-FOUND-ANCIENT-CELTIC-BRONZE-DEER-STATUE/153588342087?hash=item23c2941d47%3Ag%3Aw2EAAOSwtKRdRBfJ&LH_Auction=1
"Aug 11, 2019 CIRCA 500-100 BC CELTIC IRON ARROWHEAD - RARE",$6.76,"CYPRUS, Cyprus",ancientground,https://www.ebay.com/itm/CIRCA-500-100-BC-CELTIC-IRON-ARROWHEAD-RARE/202749634928?hash=item2f34d1e970%3Ag%3AcK0AAOSwLmhdRyMe&LH_Auction=1
"Aug 11, 2019 CELTIC SCANDINAVIAN ANCIENT ARTIFACT BRONZE CROSS CELTIC KNOT",$62.71,"West Sussex, United Kingdom",gosh_diamond,https://www.ebay.com/itm/CELTIC-SCANDINAVIAN-ANCIENT-ARTIFACT-BRONZE-CROSS-CELTIC-KNOT/173981676022?hash=item28821db1f6%3Ag%3AQlUAAOSwXF5dQH6D&LH_Auction=1
"Aug 11, 2019 A collection of detector finds Celtic to Modern",$49.18,"Preston, United Kingdom",britannia-antiquities,https://www.ebay.com/itm/A-collection-of-detector-finds-Celtic-to-Modern/312722735504?hash=item48cfba4190%3Ag%3ASpsAAOSwsXpdRsvO&LH_Auction=1
"Aug 11, 2019 SCARCE - CELTIC BRONZE HORSE STATUE CIRCA 1500-1000 BCE - BEAUTIFUL EXAMPLE",$59.02,"Lowestoft, United Kingdom",ancient_history,https://www.ebay.com/itm/SCARCE-CELTIC-BRONZE-HORSE-STATUE-CIRCA-1500-1000-BCE-BEAUTIFUL-EXAMPLE/323869003166?hash=item4b6818cd9e%3Ag%3AUdoAAOSwBVpdObHK&LH_Auction=1
"Aug 11, 2019 Ancient Celtic Bronze Wedding Ring Circa 100 BC - 200 AD Very Rare",$0.99,"EU, France",martichworldcoins7,https://www.ebay.com/itm/Ancient-Celtic-Bronze-Wedding-Ring-Circa-100-BC-200-AD-Very-Rare/223611771611?hash=item34104cdadb%3Ag%3AmPsAAOSw1S9dPdXc&LH_Auction=1
"Aug 11, 2019 Roman  Celtic ancient   brooches fibula zoomorphic 1 century AD  authentic",$17.50,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-zoomorphic-1-century-AD-authentic/163809723988?hash=item2623d20654%3Ag%3APJoAAOSwoDRdTGoz&LH_Auction=1
"Aug 11, 2019 Roman  Celtic ancient   brooches fibula 1 century AD",$33.00,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-1-century-AD/163806868310?hash=item2623a67356%3Ag%3AY7QAAOSwOzJdSbhF&LH_Auction=1
"Aug 11, 2019 Roman  Celtic ancient   brooches fibula 1 century AD",$41.55,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-1-century-AD/163806868310?hash=item2623a67356%3Ag%3AY7QAAOSwOzJdSbhF&LH_Auction=1
"Aug 11, 2019 Roman  Celtic ancient   brooches fibula 1 century AD",$41.01,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-1-century-AD/163806868310?hash=item2623a67356%3Ag%3AY7QAAOSwOzJdSbhF&LH_Auction=1
"Aug 11, 2019 Roman  Celtic ancient   brooches fibula 1 century AD",$44.00,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-1-century-AD/163806868310?hash=item2623a67356%3Ag%3AY7QAAOSwOzJdSbhF&LH_Auction=1
"Aug 11, 2019 Roman  Celtic ancient   brooches fibula 1 century AD",$43.00,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-1-century-AD/163806868310?hash=item2623a67356%3Ag%3AY7QAAOSwOzJdSbhF&LH_Auction=1
"Aug 11, 2019 Roman  Celtic ancient   brooches fibula 1 century AD",$41.66,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-brooches-fibula-1-century-AD/163806868310?hash=item2623a67356%3Ag%3AY7QAAOSwOzJdSbhF&LH_Auction=1
"Aug 11, 2019 VIKING or CELTIC CARVING of a SEA SERPENT - Very Old - Exact Age Unknown",$95.00,"Southern Pines, North Carolina, United States",babyruth55,https://www.ebay.com/itm/VIKING-or-CELTIC-CARVING-of-a-SEA-SERPENT-Very-Old-Exact-Age-Unknown/193030790425?hash=item2cf1881d19%3Ag%3AvgUAAOSwCTddRwgl&LH_Auction=1
"Aug 10, 2019 RARE ANCIENT CELTIC LA TENE HALSTATT TWISTED BRACELET WITH SPIRAL TERMINALS",$43.03,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/RARE-ANCIENT-CELTIC-LA-TENE-HALSTATT-TWISTED-BRACELET-WITH-SPIRAL-TERMINALS/153586264113?hash=item23c2746831%3Ag%3AbcQAAOSw6HtdQW95&LH_Auction=1
"Aug 10, 2019 SUPERB ANCIENT CELTIC TWISTED BRONZE WARRIORS BRACELET CIRCA 100BC-100AD",$38.12,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SUPERB-ANCIENT-CELTIC-TWISTED-BRONZE-WARRIORS-BRACELET-CIRCA-100BC-100AD/153586662505?hash=item23c27a7c69%3Ag%3ArqUAAOSwqKFdQeME&LH_Auction=1
"Aug 10, 2019 Ancient Lot Celtic Proto Money Bronze Ring ""Coin""  Rare",$2.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/Ancient-Lot-Celtic-Proto-Money-Bronze-Ring-Coin-Rare/273954698850?hash=item3fc8f8f662%3Ag%3A0sIAAOSw68NdRcZz&LH_Auction=1
"Aug 10, 2019 Ancient Interesting Roman Legionary Whistle 1st - 4th century AD",$24.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/Ancient-Interesting-Roman-Legionary-Whistle-1st-4th-century-AD/273954696187?hash=item3fc8f8ebfb%3Ag%3AewgAAOSwihldRd7Y&LH_Auction=1
"Aug 10, 2019 ANCIENT LOT OF 6 APPLIQUES",$7.38,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/ANCIENT-LOT-OF-6-APPLIQUES/273954689146?hash=item3fc8f8d07a%3Ag%3AVDkAAOSwOQJdNL4n&LH_Auction=1
"Aug 10, 2019 Ancient CELTIC EVIL EYE YELLOW BEAD",$19.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/Ancient-CELTIC-EVIL-EYE-YELLOW-BEAD/273954686194?hash=item3fc8f8c4f2%3Ag%3AB3MAAOSwVcFdIQc1&LH_Auction=1
"Aug 10, 2019 RARE ANCIENT EUROPEAN CELTIC BRONZE HORSE HARNESS EAGLE PENDANT",$19.67,"Rotherham, United Kingdom",jamesey123456,https://www.ebay.com/itm/RARE-ANCIENT-EUROPEAN-CELTIC-BRONZE-HORSE-HARNESS-EAGLE-PENDANT/254316080860?hash=item3b366b6edc%3Ag%3AvAwAAOSwKe1dBmTd&LH_Auction=1
"Aug 10, 2019 Ancient Celtic Bronze Ring Proto Money",$0.99,"Tem, Romania",zeus-olimp1961,https://www.ebay.com/itm/Ancient-Celtic-Bronze-Ring-Proto-Money/401836495675?hash=item5d8f52533b%3Ag%3AQ%7EcAAOSwVXpdNKO%7E&LH_Auction=1
"Aug 9, 2019 Museum Quality Roman Or Celtic Bronze AX Pendant Circa 100-200 AD",$12.50,"Larnaca, Cyprus",silverdenar,https://www.ebay.com/itm/Museum-Quality-Roman-Or-Celtic-Bronze-AX-Pendant-Circa-100-200-AD/113836709564?hash=item1a813256bc%3Ag%3ApMMAAOSwI%7EFdQEeu&LH_Auction=1
"Aug 8, 2019 ** AMAZING  ** Ancient CELTIC Silver ring ** 3.- 4.Century BC **",$6.00,"Pireas, default, Greece",olympiacoins,https://www.ebay.com/itm/AMAZING-Ancient-CELTIC-Silver-ring-3-4-Century-BC/113839684496?hash=item1a815fbb90%3Ag%3Ay88AAOSw%7EQNdQ2KY&LH_Auction=1
"Aug 8, 2019 500-200 BC Ancient Celtic Ring Money Proto-Coin Authentic Artifact Currency Old",$12.50,"Auburn, Alabama, United States",worleyenterprisesinternationalllc,https://www.ebay.com/itm/500-200-BC-Ancient-Celtic-Ring-Money-Proto-Coin-Authentic-Artifact-Currency-Old/273952659005?hash=item3fc8d9d63d%3Ag%3AvdMAAOSw6pxdQ1mW&LH_Auction=1
"Aug 8, 2019 Extremely Rare English Celtic Iron Age Anthromorphic Applique Cauldron Mount",$89.76,"Peterborough, United Kingdom",ancientpasts,https://www.ebay.com/itm/Extremely-Rare-English-Celtic-Iron-Age-Anthromorphic-Applique-Cauldron-Mount/352742987498?hash=item52211ed6ea%3Ag%3AAhQAAOSwmNtc3DR2&LH_Auction=1
"Aug 7, 2019 VIKING CELTIC ANCIENT ARTIFACT BRONZE CROSS WOLF HEAD",$279.38,"West Sussex, United Kingdom",gosh_diamond,https://www.ebay.com/itm/VIKING-CELTIC-ANCIENT-ARTIFACT-BRONZE-CROSS-WOLF-HEAD/173982847447?hash=item28822f91d7%3Ag%3AEgwAAOSwFMRdQele&LH_Auction=1
